MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Years Since Remodel
20,RL,66.0,13695.0,None,4,Lvl,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,814.0,1,0.0,300.0,1114.0,GasA,5,1,SBrkr,1114.0,0.0,0,1114.0,1.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,2004.0,1,2.0,576.0,3,3,2,0,78,0,0,0,0,0,None,None,0,7,2008,WD,Normal,155000,5.0,4
60,RL,65.0,8366.0,None,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,798.0,798.0,GasA,5,1,SBrkr,798.0,842.0,0,1640.0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2004.0,2,2.0,520.0,3,3,2,138,45,0,0,0,0,0,None,None,0,12,2008,WD,Normal,173000,4.0,4
20,RL,81.0,9260.0,None,4,Lvl,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2007.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1162.0,1162.0,GasA,5,1,SBrkr,1162.0,0.0,0,1162.0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,3,2.0,483.0,3,3,2,0,32,0,0,0,0,0,None,None,0,3,2008,WD,Normal,170000,1.0,1
60,RL,65.0,8453.0,None,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995.0,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,38.0,4,3,PConc,4,3,1,6,362.0,1,0.0,392.0,754.0,GasA,5,1,SBrkr,754.0,855.0,0,1609.0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1995.0,2,2.0,525.0,3,3,2,0,70,0,0,0,0,0,None,None,0,4,2008,WD,Normal,182000,13.0,13
60,RL,50.0,8480.0,None,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993.0,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,3,PConc,4,3,1,6,602.0,1,0.0,284.0,886.0,GasA,5,1,SBrkr,886.0,794.0,0,1680.0,0.0,1.0,2,1,3,1,4,7,8,0,0,Attchd,1993.0,2,2.0,474.0,3,3,2,144,96,0,0,0,0,0,None,None,0,10,2008,WD,Normal,163000,15.0,14
20,RL,65.0,8125.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994.0,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258.0,3,3,PConc,4,3,1,6,1138.0,1,0.0,270.0,1408.0,GasA,5,1,SBrkr,1679.0,0.0,0,1679.0,1.0,0.0,2,0,3,1,4,7,8,1,2,Attchd,1994.0,2,2.0,575.0,3,3,2,224,42,0,0,0,0,0,None,None,0,10,2008,WD,Normal,193500,14.0,10
60,RL,43.0,14565.0,None,2,Lvl,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994.0,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,3,6,537.0,1,0.0,295.0,832.0,GasA,5,1,SBrkr,832.0,825.0,0,1657.0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1994.0,2,2.0,483.0,3,3,2,144,74,0,0,0,0,0,None,Shed,0,11,2008,WD,Normal,189000,14.0,13
60,RL,65.0,8450.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,472.0,1,0.0,355.0,827.0,GasA,5,1,SBrkr,827.0,850.0,0,1677.0,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2001.0,2,2.0,627.0,3,3,2,0,68,0,0,0,0,0,None,None,0,9,2008,WD,Normal,190500,7.0,7
60,RL,75.0,8285.0,None,4,Lvl,Corner,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1992.0,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,397.0,1,0.0,439.0,836.0,GasA,4,1,SBrkr,844.0,893.0,0,1737.0,0.0,1.0,2,1,3,1,4,7,8,0,0,Attchd,1992.0,3,2.0,506.0,3,3,2,192,85,0,0,0,0,0,None,None,0,5,2008,WD,Normal,175000,16.0,16
20,RL,67.0,7153.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991.0,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,1,6,1200.0,1,0.0,78.0,1278.0,GasA,4,1,SBrkr,1294.0,0.0,0,1294.0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1991.0,2,2.0,496.0,3,3,2,112,51,0,0,0,0,0,GdWo,None,0,6,2008,WD,Normal,179200,17.0,17
60,RL,76.0,9291.0,None,3,Lvl,Corner,3,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993.0,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,4,3,PConc,4,3,1,6,426.0,1,0.0,406.0,832.0,GasA,5,1,SBrkr,832.0,878.0,0,1710.0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1993.0,2,2.0,506.0,3,3,2,144,70,0,0,0,0,0,None,None,0,6,2008,WD,Normal,187000,15.0,15
120,RL,50.0,8012.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993.0,1994,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,1,2,165.0,6,0.0,598.0,1604.0,GasA,5,1,SBrkr,1617.0,0.0,0,1617.0,1.0,0.0,2,0,2,1,4,5,8,1,2,Attchd,1993.0,2,2.0,533.0,3,3,2,0,69,0,0,0,0,0,None,None,0,7,2008,WD,Normal,193000,15.0,14
120,RL,55.0,7892.0,None,4,Lvl,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993.0,1993,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,1,6,300.0,1,0.0,899.0,1199.0,GasA,5,1,SBrkr,1199.0,0.0,0,1199.0,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,1993.0,2,2.0,530.0,3,3,2,0,63,0,0,0,0,0,None,None,0,3,2008,WD,Normal,153900,15.0,15
20,RL,70.0,9100.0,None,4,Lvl,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1963.0,1963,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,4,1,4,53.0,5,0.0,132.0,984.0,GasA,3,1,SBrkr,984.0,0.0,0,984.0,1.0,0.0,1,0,3,1,3,5,8,1,3,Attchd,1963.0,2,1.0,384.0,3,3,2,145,56,0,0,0,0,0,MnPrv,Shed,0,8,2008,WD,Normal,128000,45.0,45
20,RL,72.0,12968.0,None,2,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962.0,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,737.0,1,0.0,175.0,912.0,GasA,3,1,SBrkr,912.0,0.0,0,912.0,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1962.0,1,1.0,352.0,3,3,2,140,0,0,0,0,0,0,None,None,0,9,2008,WD,Normal,144000,46.0,46
20,RL,75.0,8100.0,None,4,Lvl,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961.0,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,764.0,1,0.0,100.0,864.0,GasA,5,1,SBrkr,864.0,0.0,0,864.0,1.0,0.0,1,0,3,1,4,5,8,1,3,Detchd,1962.0,1,1.0,420.0,3,3,2,132,0,0,0,0,0,0,None,None,0,7,2008,WD,Normal,135000,47.0,1
190,RL,65.0,8450.0,None,4,Lvl,Inside,3,Sawyer,RRAe,Norm,2fmCon,1Story,5,5,1968.0,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,2,2,5,890.0,1,0.0,0.0,890.0,GasA,4,0,SBrkr,890.0,0.0,0,890.0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1970.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,None,None,0,4,2008,WD,Normal,115000,40.0,40
20,RL,60.0,6360.0,None,4,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1963.0,1963,Hip,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,CBlock,4,4,1,5,489.0,1,0.0,375.0,864.0,GasA,3,1,SBrkr,864.0,0.0,0,864.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1963.0,1,1.0,276.0,3,3,2,0,0,0,0,0,0,0,None,Shed,0,1,2008,COD,Abnorml,119916,45.0,45
20,RL,65.0,6768.0,None,3,Lvl,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961.0,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,2,6,832.0,1,0.0,80.0,912.0,GasA,4,1,SBrkr,912.0,0.0,0,912.0,1.0,1.0,1,0,3,1,4,5,8,0,0,Detchd,1962.0,1,1.0,288.0,3,3,2,168,0,0,0,0,0,0,GdPrv,None,0,5,2008,WD,Normal,142000,47.0,12
20,RL,95.0,17727.75,None,4,Lvl,Inside,3,Veenker,Norm,Norm,1Fam,1Story,6,5,1974.0,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,3,3,CBlock,3,3,3,5,800.0,1,0.0,630.0,1430.0,GasA,3,1,SBrkr,1430.0,0.0,0,1430.0,0.0,1.0,2,0,3,1,3,6,8,2,3,Attchd,1974.0,1,2.0,484.0,3,3,2,117,108,0,0,0,0,0,None,None,0,7,2008,WD,Normal,192000,34.0,34
50,RL,70.0,10759.0,None,4,Lvl,Corner,3,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972.0,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,1,2,190.0,5,0.0,0.0,1001.0,GasA,3,1,SBrkr,1001.0,640.0,0,1641.0,0.0,0.0,2,0,4,1,3,5,8,1,4,Detchd,1972.0,1,2.0,490.0,3,3,2,0,0,0,0,0,0,0,GdPrv,None,0,7,2008,WD,Normal,140000,36.0,36
60,RL,89.0,9205.0,None,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990.0,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,4,3,PConc,4,3,1,5,704.0,1,0.0,226.0,930.0,GasA,5,1,SBrkr,1364.0,1319.0,0,2667.875,1.0,0.0,2,1,4,1,4,9,8,2,4,Attchd,1990.0,2,2.0,473.0,3,3,2,237,175,0,0,0,0,0,None,None,0,6,2008,WD,Normal,290000,18.0,17
60,RL,105.0,11025.0,None,4,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,1.5Fin,9,5,1993.0,1994,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,406.875,4,3,PConc,4,3,4,4,520.0,1,0.0,1328.0,1848.0,GasA,5,1,SBrkr,1827.0,959.0,0,2667.875,1.0,0.0,2,1,4,1,4,10,8,1,5,Attchd,1993.0,3,2.0,636.0,3,3,2,294,49,0,0,0,0,0,None,None,0,6,2008,WD,Normal,372500,15.0,14
120,FV,59.0,4282.0,Pave,2,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004.0,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,6,16.0,1,0.0,1375.0,1391.0,GasA,5,1,SBrkr,1391.0,0.0,0,1391.0,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2004.0,2,2.0,530.0,3,3,2,156,158,0,0,0,0,0,None,None,0,7,2008,WD,Normal,196000,4.0,4
160,FV,35.0,4017.0,Pave,3,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006.0,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,625.0,625.0,GasA,5,1,SBrkr,625.0,625.0,0,1250.0,0.0,0.0,2,1,2,1,4,5,8,0,0,Detchd,2006.0,3,2.0,625.0,3,3,2,0,54,0,0,0,0,0,None,None,0,3,2008,WD,Normal,171900,2.0,1
120,FV,37.0,3435.0,Pave,3,Lvl,Corner,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1211.0,1235.0,GasA,5,1,SBrkr,1245.0,0.0,0,1245.0,0.0,0.0,2,0,1,1,4,5,8,0,0,Attchd,2004.0,2,2.0,495.0,3,3,2,0,100,0,0,0,0,0,None,None,0,6,2008,WD,Normal,178000,4.0,3
160,FV,30.0,3180.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,390.0,1,0.0,210.0,600.0,GasA,5,1,SBrkr,600.0,600.0,0,1200.0,1.0,0.0,2,1,2,1,4,5,8,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,None,None,0,5,2008,WD,Normal,165000,3.0,3
160,FV,30.0,3180.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,1,SBrkr,703.0,689.0,0,1392.0,0.0,0.0,2,0,2,1,4,5,8,0,0,Detchd,2007.0,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,None,None,0,3,2008,WD,Abnorml,146000,1.0,1
160,FV,34.0,3604.0,Pave,4,Lvl,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,1,SBrkr,703.0,689.0,0,1392.0,0.0,0.0,2,0,2,1,4,5,8,0,0,Detchd,2007.0,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,None,None,0,2,2008,WD,Abnorml,146000,1.0,1
160,FV,30.0,2280.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999.0,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3,3,PConc,4,3,1,5,549.0,1,0.0,195.0,744.0,GasA,4,1,SBrkr,757.0,744.0,0,1501.0,0.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1999.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2008,WD,Normal,179400,9.0,9
160,FV,30.0,2280.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999.0,1999,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,3,3,PConc,4,3,1,6,550.0,1,0.0,194.0,744.0,GasA,4,1,SBrkr,757.0,792.0,0,1549.0,1.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1999.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,None,None,0,4,2008,WD,Normal,172900,9.0,9
120,FV,72.5,4765.0,None,3,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000.0,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,4,3,3,6,1027.0,1,0.0,587.0,1614.0,GasA,5,1,SBrkr,1638.0,0.0,0,1638.0,1.0,0.0,2,0,2,1,5,5,8,1,3,Attchd,2000.0,3,2.0,495.0,3,3,2,230,68,0,0,0,0,0,None,None,0,7,2008,WD,Normal,300000,8.0,8
120,FV,72.5,4538.0,None,3,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,1004.0,1,0.0,306.0,1310.0,GasA,5,1,SBrkr,1310.0,0.0,0,1310.0,1.0,0.0,1,1,1,1,4,5,8,1,3,Attchd,2001.0,2,2.0,545.0,3,3,2,277,45,0,0,0,0,0,None,None,0,7,2008,WD,Normal,285000,7.0,7
120,FV,42.0,4385.0,None,3,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,3,6,964.0,1,0.0,455.0,1419.0,GasA,5,1,SBrkr,1419.0,0.0,0,1419.0,1.0,0.0,1,1,2,1,5,5,8,1,3,Attchd,2001.0,3,2.0,588.0,3,3,2,155,58,0,0,0,0,0,None,None,0,9,2008,WD,Normal,290000,7.0,7
120,FV,35.0,4109.0,None,3,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999.0,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,4,3,3,6,1141.0,1,0.0,416.0,1557.0,GasA,5,1,SBrkr,1557.0,0.0,0,1557.0,1.0,0.0,2,0,2,1,5,5,8,1,3,Attchd,1999.0,2,2.0,484.0,3,3,2,124,113,0,0,0,0,0,None,None,0,6,2008,WD,Normal,305000,9.0,8
120,FV,50.0,5119.0,None,3,Lvl,CulDSac,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999.0,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,1,0.0,460.0,1698.0,GasA,5,1,SBrkr,1709.0,0.0,0,1709.0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1999.0,3,2.0,506.0,3,3,2,97,65,0,0,0,0,0,None,None,0,1,2008,CWD,Abnorml,328900,9.0,8
160,FV,30.0,2160.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999.0,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,600.0,GasA,5,1,SBrkr,624.0,628.0,0,1252.0,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,1999.0,1,2.0,462.0,3,3,2,0,48,0,0,0,0,0,None,None,0,3,2008,WD,Normal,160000,9.0,8
160,FV,30.0,2160.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,SLvl,7,5,1999.0,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,6,600.0,1,0.0,72.0,672.0,GasA,5,1,SBrkr,684.0,720.0,0,1404.0,1.0,0.0,2,1,3,1,4,5,8,0,0,Detchd,1999.0,1,2.0,462.0,3,3,2,20,0,0,0,0,0,0,None,None,0,6,2008,WD,Normal,170000,9.0,8
60,FV,79.0,10646.0,None,3,Lvl,Corner,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,406.875,3,3,PConc,3,3,1,6,681.0,1,0.0,177.0,858.0,GasA,5,1,SBrkr,872.0,917.0,0,1789.0,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2001.0,3,2.0,546.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2008,WD,Normal,223000,7.0,7
160,FV,30.0,2645.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999.0,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,406.875,4,3,PConc,4,3,1,6,612.0,1,0.0,348.0,960.0,GasA,5,1,SBrkr,962.0,624.0,0,1586.0,1.0,0.0,2,1,3,1,4,7,8,0,0,Detchd,1999.0,1,2.0,480.0,3,3,2,169,0,0,0,0,0,0,None,None,0,12,2008,WD,Normal,170000,9.0,9
160,FV,30.0,2645.0,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999.0,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,406.875,4,3,PConc,4,3,1,6,813.0,1,0.0,147.0,960.0,GasA,5,1,SBrkr,962.0,645.0,0,1607.0,1.0,0.0,2,1,3,1,4,7,8,0,0,Detchd,2000.0,1,2.0,480.0,3,3,2,169,0,0,0,0,0,0,None,None,0,12,2008,ConLD,Normal,200000,9.0,8
160,FV,36.0,3951.0,Pave,3,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998.0,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,5,3,PConc,4,3,2,4,128.0,6,0.0,0.0,970.0,GasA,5,1,SBrkr,1469.0,924.0,0,2393.0,1.0,0.0,2,1,2,1,5,7,8,1,3,Attchd,1998.0,3,2.0,846.0,3,3,2,0,90,0,0,0,0,0,None,None,0,2,2008,WD,Normal,345000,10.0,9
120,RL,38.0,14963.0,None,2,Lvl,Inside,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996.0,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,6,786.0,1,0.0,474.0,1260.0,GasA,5,1,SBrkr,1288.0,0.0,0,1288.0,1.0,0.0,1,1,1,1,5,4,8,2,4,Attchd,1996.0,3,2.0,500.0,3,3,2,120,30,0,0,0,0,0,None,None,0,12,2008,WD,Normal,245500,12.0,12
120,RL,30.0,11064.0,None,2,Lvl,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995.0,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,2,560.0,6,0.0,0.0,1230.0,GasA,5,1,SBrkr,1239.0,0.0,0,1239.0,1.0,0.0,1,1,1,1,4,4,8,1,2,Attchd,1995.0,3,2.0,477.0,3,3,2,172,24,0,0,0,0,0,None,None,0,8,2008,WD,Normal,217500,13.0,13
120,RL,32.0,10846.0,None,3,Lvl,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993.0,1993,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,6,1619.0,1,0.0,100.0,1719.0,GasA,5,1,SBrkr,1719.0,0.0,0,1719.0,2.0,0.0,1,1,1,1,4,6,8,2,4,Attchd,1993.0,3,2.0,473.0,3,3,2,122,30,0,0,0,0,0,None,None,0,5,2008,Con,Normal,324000,15.0,15
20,RL,80.0,11120.0,None,3,Lvl,CulDSac,3,Veenker,Norm,Norm,1Fam,1Story,6,6,1984.0,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,4,660.0,1,0.0,572.0,1232.0,GasA,3,1,SBrkr,1232.0,0.0,0,1232.0,0.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1984.0,1,2.0,516.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2008,WD,Normal,162500,24.0,24
60,RL,80.0,17727.75,None,3,Lvl,CulDSac,3,Veenker,Norm,Norm,1Fam,2Story,9,3,1977.0,1977,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,406.875,4,4,CBlock,4,3,1,6,410.0,1,0.0,584.0,994.0,GasA,3,1,SBrkr,1599.0,1345.0,0,2667.875,0.0,0.0,2,2,3,1,4,9,8,1,4,Attchd,1977.0,2,3.0,864.0,3,3,2,140,70,0,0,0,0,0,None,None,0,6,2008,WD,Family,150000,31.0,31
20,RL,103.0,16280.0,None,4,Lvl,Inside,3,Veenker,Norm,Norm,1Fam,1Story,8,9,1976.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,0.0,0.0,1426.0,GasA,5,1,SBrkr,1671.0,0.0,0,1671.0,1.0,0.0,3,0,3,1,5,6,8,1,4,Attchd,1976.0,2,2.0,550.0,3,3,2,280,90,0,0,0,0,0,GdWo,None,0,5,2008,WD,Normal,290000,32.0,1
60,FV,72.5,7500.0,None,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2002.0,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,952.0,952.0,GasA,5,1,SBrkr,952.0,860.0,0,1812.0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2002.0,2,2.0,469.0,3,3,2,144,112,0,0,0,0,0,None,None,0,4,2008,WD,Normal,205000,6.0,6
20,RL,80.0,10400.0,None,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970.0,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1304.0,1304.0,GasA,4,1,SBrkr,1682.0,0.0,0,1682.0,0.0,0.0,2,0,3,1,3,7,8,1,4,Attchd,1970.0,1,2.0,530.0,3,3,2,98,0,0,0,0,0,0,MnPrv,None,0,5,2008,WD,Normal,174000,38.0,38
80,RL,80.0,11104.0,None,3,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969.0,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,4,1,SBrkr,1427.0,0.0,0,1427.0,0.0,1.0,2,0,4,1,3,7,8,0,0,Attchd,1969.0,2,2.0,516.0,3,3,2,0,0,0,0,0,0,0,None,None,0,5,2008,WD,Normal,183000,39.0,39
20,RL,85.0,11050.0,None,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968.0,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,301.0,1,0.0,1439.0,1740.0,GasA,2,1,SBrkr,1740.0,0.0,0,1740.0,0.0,0.0,1,1,4,1,3,8,8,1,3,Attchd,1968.0,2,2.0,512.0,3,3,2,25,0,0,0,0,0,0,GdWo,None,0,10,2008,WD,Family,150000,40.0,40
20,RL,80.0,11040.0,None,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971.0,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,4,CBlock,3,3,1,5,656.0,1,0.0,602.0,1258.0,GasA,5,1,SBrkr,1258.0,0.0,0,1258.0,0.0,1.0,2,0,3,1,4,5,8,0,0,Attchd,1971.0,2,2.0,528.0,3,3,2,55,0,0,0,0,0,0,None,None,0,10,2008,COD,Abnorml,145000,37.0,4
